120,120,0.000000
119,120,1.000000
120,119,1.000000
119,119,1.414214
121,119,1.414214
122,119,2.236068
123,119,3.162278
123,118,3.605551
124,119,4.123106
124,118,4.472136
125,118,5.385165
126,118,6.324555
127,118,7.280110
127,117,7.615773
128,118,8.246211
128,117,8.544004
129,117,9.486833
130,117,10.440307
131,117,11.401754
131,116,11.704700
132,117,12.369317
132,116,12.649111
133,116,13.601471
134,116,14.560220
135,116,15.524175
135,115,15.811388
136,116,16.492423
136,115,16.763055
137,115,17.720045
138,115,18.681542
139,115,19.646883
139,114,19.924859
140,115,20.615528
140,114,20.880613
141,114,21.840330
142,114,22.803509
143,114,23.769729
143,113,24.041631
144,114,24.738634
144,113,25.000000
145,113,25.961510
146,113,26.925824
147,113,27.892651
147,112,28.160256
148,113,28.861739
148,112,29.120440
149,112,30.083218
150,112,31.048349
151,112,32.015621
151,111,32.280025
152,112,32.984845
152,111,33.241540
153,111,34.205263
154,111,35.171011
155,111,36.138622
155,110,36.400549
156,111,37.107951
156,110,37.363083
157,110,38.327536
158,110,39.293765
159,110,40.261644
159,109,40.521599
160,110,41.231056
160,109,41.484937
161,109,42.449971
162,109,43.416587
163,109,44.384682
163,108,44.643029
164,109,45.354162
164,108,45.607017
165,108,46.572524
166,108,47.539457
167,108,48.507731
167,107,48.764741
168,108,49.477268
168,107,49.729267
169,107,50.695167
170,107,51.662365
171,107,52.630789
171,106,52.886671
172,107,53.600373
172,106,53.851648
173,106,54.817880
174,106,55.785303
175,106,56.753854
175,105,57.008771
176,106,57.723479
176,105,57.974132
177,105,58.940648
178,105,59.908263
179,105,60.876925
179,104,61.131007
180,105,61.846584
180,104,62.096699
181,104,63.063460
182,104,64.031242
183,104,65.000000
183,103,65.253352
184,104,65.969690
184,103,66.219333
185,103,67.186308
186,103,68.154237
187,103,69.123079
187,102,69.375788
188,103,70.092796
188,102,70.342022
189,102,71.309186
190,102,72.277244
191,102,73.246160
191,101,73.498299
192,102,74.215901
192,101,74.464757
193,101,75.432089
194,101,76.400262
195,101,77.369245
195,100,77.620873
196,101,78.339007
196,100,78.587531
197,100,79.555012
198,100,80.523289
199,100,81.492331
199,99,81.743501
200,100,82.462113
200,99,82.710338
201,99,83.677954
202,99,84.646323
203,99,85.615419
203,98,85.866175
204,99,86.585218
204,98,86.833173
205,98,87.800911
206,98,88.769364
207,98,89.738509
207,97,89.988888
208,98,90.708324
208,97,90.956033
209,97,91.923882
210,97,92.892411
211,97,93.861600
211,96,94.111636
212,97,94.831429
212,96,95.078915
213,96,96.046864
214,96,97.015463
215,96,97.984693
215,95,98.234414
216,96,98.954535
216,95,99.201814
217,95,100.169856
218,95,101.138519
219,95,102.107786
219,94,102.357218
220,95,103.077641
220,94,103.324731
221,94,104.292857
222,94,105.261579
223,94,106.230881
223,93,106.480045
224,94,107.200746
224,93,107.447662
225,93,108.415866
226,93,109.384642
227,93,110.353976
227,92,110.602893
228,93,111.323852
228,92,111.570605
